calorie requirement,average sleep duration,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,year,species_ADELIE,species_CHINSTRAP,species_GENTOO,island_BISCOE,island_DREAM,island_TORGERSEN,gender
0.9596533983211482,0.8571428571428571,0.4727272727272727,0.15476190476190485,0.9049773755656109,0.6493170911775563,0.5,False,False,True,True,False,False,female
0.8478202003790956,0.8571428571428571,0.6545454545454545,0.22619047619047622,0.9728506787330317,0.7600590623846438,0.5,False,False,True,True,False,False,male
0.3845112374763065,0.2857142857142857,0.5236363636363636,0.15476190476190485,0.9366515837104072,0.7416020671834626,0.5,False,False,True,True,False,False,female
0.9680476577308421,0.2857142857142857,0.46909090909090906,0.2738095238095239,0.9502262443438914,0.7692875599852345,0.5,False,False,True,True,False,False,male
0.4974275656647712,0.5714285714285714,0.4254545454545453,0.09523809523809532,0.8959276018099548,0.630860095976375,0.5,False,False,True,True,False,False,female
0.941781749255348,0.42857142857142855,0.48727272727272725,0.22619047619047622,0.9502262443438914,0.7600590623846438,0.5,False,False,True,True,False,False,male
0.7465475223395613,0.8571428571428571,0.6654545454545453,0.26190476190476203,0.9683257918552036,0.8615725359911407,0.5,False,False,True,True,False,False,male
0.13918223666395885,0.5714285714285714,0.47999999999999987,0.08333333333333345,0.8959276018099548,0.6124031007751938,0.5,False,False,True,True,False,False,female
0.48307608989981043,1.0,0.5127272727272728,0.21428571428571436,0.9547511312217195,0.8154300479881875,0.5,False,False,True,True,False,False,male
0.7706471703222313,0.14285714285714285,0.4945454545454546,0.7023809523809524,0.9230769230769231,0.6493170911775563,0.5,False,False,True,True,False,False,female
0.6046574600595722,0.8571428571428571,0.8072727272727271,0.3095238095238095,1.0,0.8800295311923219,0.5,False,False,True,True,False,False,male
0.6831844029244517,0.42857142857142855,0.498181818181818,0.1309523809523809,0.9457013574660633,0.7046880767811,0.5,False,False,True,True,False,False,female
0.5889520714865962,0.0,0.6436363636363635,0.4404761904761906,0.995475113122172,0.8892580287929125,0.5,False,False,True,True,False,False,male
0.6804765773084214,1.0,0.5127272727272728,0.15476190476190485,0.9230769230769231,0.6954595791805094,0.5,False,False,True,True,False,False,male
0.6108854589764419,0.2857142857142857,0.6327272727272727,0.369047619047619,0.9909502262443439,0.9077150239940938,0.5,False,False,True,True,False,False,male
0.3709721093961549,0.7142857142857143,0.4145454545454545,0.1309523809523809,0.9502262443438914,0.7046880767811,0.5,False,False,True,True,False,False,female
0.5144868670457623,0.8571428571428571,0.6763636363636364,0.22619047619047622,0.9638009049773756,0.8615725359911407,0.5,False,False,True,True,False,False,male
0.5505009477389656,0.5714285714285714,0.5672727272727274,0.22619047619047622,0.9321266968325792,0.7139165743816906,0.5,False,False,True,True,False,False,female
0.4343352288112646,0.0,0.5199999999999999,0.2976190476190476,0.9547511312217195,0.7600590623846438,0.5,False,False,True,True,False,False,male
0.4113187110750068,0.5714285714285714,0.5854545454545456,0.2976190476190476,0.9547511312217195,0.778516057585825,0.5,False,False,True,True,False,False,male
0.6552937990793393,0.7142857142857143,0.5236363636363636,0.2023809523809525,0.9366515837104072,0.7969730527870063,0.5,True,False,False,True,False,False,FEMALE
0.9856485242350392,0.7142857142857143,0.5199999999999999,0.22619047619047622,0.9321266968325792,0.7046880767811,0.5,False,False,True,True,False,False,female
0.3287300297860818,0.7142857142857143,0.6,0.3452380952380953,0.995475113122172,0.9077150239940938,0.5,False,False,True,True,False,False,male
0.4568101814243163,0.2857142857142857,0.5599999999999999,0.7023809523809524,0.8506787330316742,0.6079734219269103,0.5,False,False,True,True,False,False,female
0.15651232060655293,0.2857142857142857,0.6909090909090909,0.38095238095238104,0.9502262443438914,0.9446290143964563,0.5,False,False,True,True,False,False,male
0.8830219333874898,0.2857142857142857,0.47636363636363643,0.08333333333333345,0.9276018099547512,0.7139165743816906,0.5,False,False,True,True,False,False,female
0.6041158949363661,0.5714285714285714,0.47636363636363643,0.39285714285714274,0.9638009049773756,0.9354005167958657,0.5,False,False,True,True,False,False,male
0.63660980232873,0.5714285714285714,0.6181818181818182,0.1666666666666667,0.9140271493212669,0.6908453303802141,1.0,False,False,True,True,False,False,female
0.23503926347143245,0.14285714285714285,0.7418181818181818,0.2976190476190476,0.9547511312217195,0.8431155407899594,1.0,False,False,True,True,False,False,male
0.15732466829136205,0.5714285714285714,0.5563636363636363,0.17857142857142858,0.9140271493212669,0.7093023255813954,1.0,False,False,True,True,False,False,female
0.3655564581640942,0.14285714285714285,0.6509090909090909,0.7023809523809524,0.9683257918552036,0.8246585455887782,1.0,False,False,True,True,False,False,male
0.7319252640129975,0.2857142857142857,0.46545454545454534,0.08333333333333345,0.9140271493212669,0.7139165743816906,1.0,False,False,True,True,False,False,female
0.6284863254806391,1.0,0.6799999999999998,0.5000000000000001,0.9864253393665159,0.8708010335917312,1.0,False,False,True,True,False,False,male
0.36149471974004876,0.14285714285714285,0.4109090909090908,0.15476190476190485,0.03167420814479638,0.6862310815799187,1.0,False,False,True,True,False,False,female
0.5258597346330897,0.2857142857142857,0.698181818181818,0.1309523809523809,0.9411764705882353,0.8154300479881875,1.0,False,False,True,True,False,False,male
0.7730842133766586,0.2857142857142857,0.5599999999999999,0.10714285714285718,0.9140271493212669,0.7369878183831672,1.0,False,False,True,True,False,False,female
0.28107229894394803,0.8571428571428571,0.7272727272727273,0.4642857142857143,0.995475113122172,0.8615725359911407,1.0,False,False,True,True,False,False,male
0.9764419171405362,0.8571428571428571,0.5599999999999999,0.22619047619047622,0.9411764705882353,0.7508305647840532,1.0,False,False,True,True,False,False,female
0.17492553479555917,0.0,0.730909090909091,0.4761904761904764,0.9864253393665159,0.8338870431893688,1.0,False,False,True,True,False,False,male
0.6607094503113999,0.5714285714285714,0.48727272727272725,0.1666666666666667,0.9140271493212669,0.7139165743816906,1.0,False,False,True,True,False,False,female
0.6292986731654482,0.8571428571428571,0.6327272727272727,0.3571428571428573,0.9683257918552036,0.8800295311923219,1.0,False,False,True,True,False,False,male
0.05253181695098836,1.0,0.45090909090909087,0.19047619047619044,0.9230769230769231,0.7323735695828719,1.0,False,False,True,True,False,False,female
0.3660980232873003,0.42857142857142855,0.6799999999999998,0.3095238095238095,0.9773755656108597,0.7969730527870063,1.0,False,False,True,True,False,False,male
0.31302464121310586,0.42857142857142855,0.629090909090909,0.32142857142857156,0.9321266968325792,0.7462163159837578,1.0,False,False,True,True,False,False,male
0.0479285134037368,0.42857142857142855,0.5381818181818181,0.17857142857142858,0.9592760180995475,0.7369878183831672,1.0,False,False,True,True,False,False,female
0.42350392634714323,0.14285714285714285,0.5927272727272727,0.15476190476190485,0.8733031674208145,0.6908453303802141,1.0,False,False,True,True,False,False,female
0.5940969401570538,0.5714285714285714,0.6909090909090909,0.40476190476190477,0.9728506787330317,0.8062015503875969,1.0,False,False,True,True,False,False,male
0.48199295965339833,0.14285714285714285,0.5963636363636363,0.22619047619047622,0.9457013574660633,0.7323735695828719,1.0,False,False,True,True,False,False,female
0.396967235310046,0.0,0.8654545454545454,0.4642857142857143,0.9864253393665159,0.8708010335917312,1.0,False,False,True,True,False,False,male
0.005957216355266721,1.0,0.5490909090909092,0.28571428571428575,0.9276018099547512,0.7554448135843485,1.0,False,False,True,True,False,False,female
0.5542919036014081,0.0,0.6181818181818182,0.22619047619047622,0.9864253393665159,0.8523440383905501,1.0,False,False,True,True,False,False,male
0.26157595450852966,0.2857142857142857,0.5527272727272726,0.08333333333333345,0.9321266968325792,0.7093023255813954,1.0,False,False,True,True,False,False,male
0.7668562144597888,0.0,0.5345454545454544,0.3571428571428573,0.9276018099547512,0.8523440383905501,1.0,False,False,True,True,False,False,male
0.017871649065800164,0.2857142857142857,0.3490909090909091,0.19047619047619044,0.9049773755656109,0.7046880767811,1.0,False,False,True,True,False,False,female
0.3655564581640942,0.7142857142857143,0.7745454545454544,0.32142857142857156,0.9457013574660633,0.8523440383905501,1.0,False,False,True,True,False,False,male
0.029515299214730572,1.0,0.4072727272727271,0.10714285714285718,0.8959276018099548,0.6816168327796235,1.0,False,False,True,True,False,False,female
0.09423233143785541,0.8571428571428571,0.5818181818181818,0.7023809523809524,0.9004524886877828,0.8523440383905501,1.0,False,False,True,True,False,False,MALE
0.8034118602761983,0.7142857142857143,0.6690909090909091,0.24999999999999994,0.9321266968325792,0.7600590623846438,1.0,False,False,True,True,False,False,female
0.5090712158137016,1.0,0.6436363636363635,0.3333333333333334,0.9909502262443439,0.9354005167958657,1.0,False,False,True,True,False,False,male
0.4611427024099648,0.42857142857142855,0.4145454545454545,0.24999999999999994,0.918552036199095,0.6954595791805094,1.0,False,False,True,True,False,False,female
0.054427294882209584,0.8571428571428571,0.7054545454545454,0.38095238095238104,0.995475113122172,0.8523440383905501,1.0,False,False,True,True,False,False,male
0.09531546168426754,0.0,0.5127272727272728,0.11904761904761904,0.9366515837104072,0.6447028423772609,1.0,False,False,True,True,False,False,female
0.6967235310046033,0.0,0.8363636363636363,0.3452380952380953,0.995475113122172,0.9169435215946844,1.0,False,False,True,True,False,False,male
0.024370430544272948,0.14285714285714285,0.45090909090909087,0.3095238095238095,0.9366515837104072,0.7369878183831672,1.0,False,False,True,True,False,False,male
0.405090712158137,0.8571428571428571,0.6072727272727271,0.369047619047619,0.9592760180995475,0.9446290143964563,1.0,False,False,True,True,False,False,male
0.8957487137828324,0.5714285714285714,0.5490909090909092,0.07142857142857138,0.9230769230769231,0.7462163159837578,1.0,False,False,True,True,False,False,female
0.14513945301922557,0.8571428571428571,0.5054545454545454,0.7023809523809524,0.8506787330316742,0.6079734219269103,1.0,False,False,True,True,False,False,male
0.4197129704847008,0.2857142857142857,0.5345454545454544,0.142857142857143,0.9276018099547512,0.7323735695828719,1.0,False,False,True,True,False,False,female
0.9851069591118332,0.0,0.6654545454545453,0.3095238095238095,0.9592760180995475,0.8984865263935031,1.0,False,False,True,True,False,False,male
0.3116707284050907,0.0,0.47636363636363643,0.2023809523809525,0.9140271493212669,0.7969730527870063,1.0,False,False,True,True,False,False,female
0.8443000270782561,0.42857142857142855,0.6472727272727272,0.3571428571428573,0.918552036199095,0.8338870431893688,1.0,False,False,True,True,False,False,male
0.3782832385594368,0.14285714285714285,0.5236363636363636,0.5714285714285713,0.8235294117647058,0.48320413436692505,0.0,False,True,False,False,True,False,female
0.11562415380449499,0.0,0.6509090909090909,0.7619047619047619,0.8416289592760181,0.5570321151716501,0.0,False,True,False,False,True,False,male
0.2553479555916599,1.0,0.698181818181818,0.7261904761904762,0.8280542986425339,0.5108896271686969,0.0,False,True,False,False,True,False,male
0.3842404549147035,1.0,0.7490909090909091,0.7976190476190477,0.8461538461538461,0.5247323735695829,0.0,False,True,False,False,True,False,male
0.11345789331167073,0.0,0.47636363636363643,0.5595238095238096,0.8506787330316742,0.5662606127722407,0.0,False,True,False,False,True,False,female
0.3577037638776063,0.7142857142857143,0.509090909090909,0.6071428571428571,0.7601809954751131,0.43706164636397193,0.0,False,True,False,False,True,False,female
0.8900622799891686,1.0,0.698181818181818,0.6071428571428571,0.8506787330316742,0.0,0.0,False,True,False,True,False,False,male
0.7238017871649066,0.14285714285714285,0.5054545454545454,0.6904761904761904,0.8371040723981901,0.6031746031746031,0.0,False,True,False,False,True,False,female
0.3100460330354725,0.14285714285714285,0.698181818181818,0.8095238095238093,0.8506787330316742,0.5201181247692875,0.0,False,True,False,False,True,False,male
0.11833197942052531,0.2857142857142857,0.5272727272727272,0.5595238095238096,0.8280542986425339,0.5385751199704688,0.0,False,True,False,False,True,False,female
0.5802870295152992,0.5714285714285714,0.7127272727272728,0.8571428571428572,0.832579185520362,0.5339608711701735,0.0,False,True,False,False,True,False,male
0.7655023016517736,0.5714285714285714,0.5418181818181818,0.5000000000000001,0.7918552036199095,0.5201181247692875,0.0,False,True,False,False,True,False,female
0.5968047657730842,0.14285714285714285,0.7236363636363636,0.5952380952380955,0.8642533936651584,0.584717607973422,0.0,False,True,False,False,True,False,male
0.24911995667479014,0.5714285714285714,0.5018181818181817,0.4761904761904764,0.8144796380090498,0.497046880767811,0.0,False,True,False,False,True,False,female
0.7573788248036827,0.42857142857142855,0.6690909090909091,0.773809523809524,0.8642533936651584,0.584717607973422,0.0,False,True,False,False,True,False,male
0.24749526130517194,0.5714285714285714,0.6618181818181816,0.8214285714285714,0.8461538461538461,0.44629014396456257,0.0,False,True,False,False,True,False,male
0.07284050907121581,0.42857142857142855,0.9418181818181818,0.5595238095238096,0.7737556561085973,0.5201181247692875,0.0,False,True,False,False,True,False,female
0.4335228811264555,0.5714285714285714,0.5199999999999999,0.654761904761905,0.8144796380090498,0.4739756367663344,0.0,False,True,False,False,True,False,female
0.1115624153804495,0.42857142857142855,0.6218181818181818,0.6071428571428571,0.8371040723981901,0.6493170911775563,0.0,False,True,False,False,True,False,male
0.8080151638234497,0.7142857142857143,0.37454545454545446,0.5000000000000001,0.7737556561085973,0.5016611295681063,0.0,False,True,False,False,True,False,female
0.36257784998646087,0.2857142857142857,0.5963636363636363,0.5238095238095238,0.0,0.46474713916574384,0.0,False,True,False,False,True,False,male
0.4614134849715678,1.0,0.4036363636363637,0.41666666666666685,0.8009049773755657,0.3724621631598376,0.0,False,True,False,False,True,False,female
0.22691578662334147,1.0,0.6727272727272727,0.7499999999999999,0.8280542986425339,0.5385751199704688,0.0,False,True,False,False,True,False,male
0.41944218792309773,0.2857142857142857,0.530909090909091,0.5714285714285713,0.8371040723981901,0.44629014396456257,0.0,False,True,False,False,True,False,female
0.0777145951800704,0.2857142857142857,0.7236363636363636,0.7023809523809524,0.8461538461538461,0.6031746031746031,0.0,False,True,False,False,True,False,male
0.1348497156783103,0.8571428571428571,0.6690909090909091,0.6309523809523808,0.8597285067873304,0.46474713916574384,0.5,False,True,False,False,True,False,female
0.7162198754400216,0.2857142857142857,0.6327272727272727,0.7023809523809524,0.8597285067873304,0.5385751199704688,0.5,False,True,False,False,True,False,male
0.9434064446249661,0.0,0.5199999999999999,0.5595238095238096,0.8190045248868778,0.5201181247692875,0.5,False,True,False,False,True,False,female
0.13836988897914973,0.42857142857142855,0.7527272727272726,0.8214285714285714,0.8823529411764706,0.6770025839793282,0.5,False,True,False,False,True,False,male
0.47251556999729216,0.0,0.3199999999999999,0.41666666666666685,0.8009049773755657,0.4278331487633813,0.5,False,True,False,False,True,False,female
0.0314107771459518,0.14285714285714285,0.8036363636363637,0.9166666666666667,0.8642533936651584,0.630860095976375,0.5,False,True,False,False,True,False,male
0.925534795559166,0.5714285714285714,0.3781818181818181,0.4285714285714285,0.8009049773755657,0.4555186415651532,0.5,False,True,False,False,True,False,female
0.5280259951259139,0.42857142857142855,0.6872727272727273,0.6785714285714287,0.8733031674208145,0.5939461055740125,0.5,False,True,False,False,True,False,male
0.21960465746005958,0.42857142857142855,0.64,0.654761904761905,0.8371040723981901,0.5016611295681063,0.5,False,True,False,False,True,False,male
0.3363119415109667,0.42857142857142855,0.5599999999999999,0.4404761904761906,0.8552036199095022,0.5570321151716501,0.5,False,True,False,False,True,False,female
0.6647711887354454,1.0,0.5636363636363636,0.6190476190476192,0.8506787330316742,0.5478036175710594,0.5,False,True,False,False,True,False,female
0.39967506092607635,0.8571428571428571,0.7236363636363636,0.9047619047619047,0.9049773755656109,0.7231450719822813,0.5,False,True,False,False,True,False,male
0.08448415922014622,0.0,0.5381818181818181,0.41666666666666685,0.8235294117647058,0.33554817275747506,0.5,False,True,False,False,True,False,female
0.25318169509883565,0.8571428571428571,0.7781818181818181,0.8095238095238093,0.8823529411764706,0.6677740863787376,0.5,False,True,False,False,True,False,male
0.2910912537232602,0.2857142857142857,0.6145454545454545,0.7619047619047619,0.9049773755656109,0.5662606127722407,0.5,False,True,False,False,True,False,male
0.8202003790955863,0.14285714285714285,0.5127272727272728,0.5238095238095238,0.8009049773755657,0.5108896271686969,0.5,False,True,False,False,True,False,female
0.7801245599783374,0.8571428571428571,0.6836363636363635,0.7142857142857144,0.8416289592760181,0.4924326319675157,0.5,False,True,False,False,True,False,male
0.3154616842675332,0.8571428571428571,0.48727272727272725,0.7023809523809524,0.8416289592760181,0.004798818752307124,0.5,True,False,False,False,True,False,female
0.018954779312212292,1.0,0.6836363636363635,0.5714285714285713,0.8416289592760181,0.5155038759689923,1.0,False,True,False,False,True,False,female
1.0,1.0,0.6799999999999998,0.6428571428571429,0.8642533936651584,0.658545588778147,1.0,False,True,False,False,True,False,male
0.2049823991334958,1.0,0.6145454545454545,0.773809523809524,0.9140271493212669,0.630860095976375,1.0,False,True,False,False,True,False,male
0.1131871107500677,0.5714285714285714,0.7054545454545454,0.6666666666666666,0.8009049773755657,0.43706164636397193,1.0,False,True,False,False,True,False,male
0.050365556458164096,0.42857142857142855,0.6436363636363635,0.5000000000000001,0.8506787330316742,0.5155038759689923,1.0,False,True,False,False,True,False,female
0.5499593826157595,0.8571428571428571,0.5818181818181818,0.39285714285714274,0.8552036199095022,0.4509043927648579,1.0,False,True,False,False,True,False,female
0.9488220958570268,0.42857142857142855,0.7018181818181817,0.7023809523809524,0.8642533936651584,0.5662606127722407,1.0,False,True,False,False,True,False,male
0.6552937990793393,0.7142857142857143,0.4945454545454546,0.5000000000000001,0.8280542986425339,0.5016611295681063,1.0,False,True,False,False,True,False,female
0.006498781478472786,0.7142857142857143,0.6763636363636364,0.7857142857142856,0.8733031674208145,0.584717607973422,1.0,False,True,False,False,True,False,male
0.21121039805036557,0.0,0.3781818181818181,0.5000000000000001,0.8009049773755657,0.4555186415651532,1.0,False,True,False,False,True,False,female
0.751692391010019,0.7142857142857143,0.730909090909091,0.6785714285714287,0.8461538461538461,0.4739756367663344,1.0,False,True,False,False,True,False,male
0.8285946385052803,0.2857142857142857,0.47636363636363643,0.41666666666666685,0.8190045248868778,0.43706164636397193,1.0,False,True,False,False,True,False,female
0.5147576496073653,0.14285714285714285,0.6254545454545453,0.8095238095238093,0.8733031674208145,0.584717607973422,1.0,False,True,False,False,True,False,male
0.10533441646357974,0.0,0.6581818181818182,0.6785714285714287,0.8687782805429864,0.5385751199704688,1.0,False,True,False,True,False,False,male
0.8654210668832927,0.0,0.7199999999999999,0.7619047619047619,0.8868778280542986,0.5662606127722407,1.0,False,True,False,False,True,False,male
0.14432710533441645,0.2857142857142857,0.5345454545454544,0.40476190476190477,0.8099547511312217,0.5108896271686969,1.0,False,True,False,False,True,False,female
0.07906850798808557,0.7142857142857143,0.5054545454545454,0.4642857142857143,0.8371040723981901,0.5108896271686969,1.0,False,True,False,True,False,False,female
0.35797454643920934,0.5714285714285714,0.8618181818181817,0.7976190476190477,0.8914027149321267,0.5754891103728313,1.0,False,True,False,False,True,False,male
0.1643650148930409,0.2857142857142857,0.4145454545454545,0.5952380952380955,0.8687782805429864,0.46474713916574384,1.0,False,True,False,False,True,False,female
0.9599241808827511,0.42857142857142855,0.6363636363636364,0.6071428571428571,0.8280542986425339,0.5339608711701735,1.0,False,True,False,False,True,False,male
0.32520985648524237,0.0,0.6799999999999998,0.7023809523809524,0.9049773755656109,0.5939461055740125,1.0,False,True,False,False,True,False,male
0.702409964798267,0.0,0.6581818181818182,0.6666666666666666,0.8506787330316742,0.5339608711701735,1.0,False,True,False,False,True,False,female
